job_number,job_type,job_description,bldg_type,occ_init,occ_prop,occ_category,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_complete,units_incomplete,co_earliest_effectivedate,co_latest_effectivedate,co_latest_certtype,co_latest_units,status,status_date,status_a,status_d,status_p,status_q,status_r,status_x,address_house,address_street,address,bin,bbl,boro,geo_address_house,geo_address_street,geo_address,geo_bin,geo_bbl,geo_boro,geo_cd,geo_ntacode2010,geo_censusblock2010,geo_csd,geo_council,x_dcpedited,x_mixeduse,x_inactive,x_outlier,x_geomsource,x_reason,latitude,longitude,geom
201077565,Alteration,CHANGE OF USE AND OCCUPANCY FROM EATING/DRINKING ESTABLISHMENT TO PLACE OF WORSHIP,OTHERS,Assembly: Other,Assembly: Other,Other,0,1,0,0,,,,,,2014-10-01,2014-12-26,C- CO,0,Complete,12/26/2014 12:00:00 AM,09/15/2006,09/22/2006,11/16/2006,2007-01-26,02/05/2013,12/26/2014,401,CASTLE HILL AVENUE,401 CASTLE HILL AVENUE,2086904,2035100001,Bronx,401,CASTLE HILL AVENUE,401 CASTLE HILL AVENUE,2086904,2035100001,2,209,BX09,84,08,18,,,false,,BBL geosupport,,40.8149373948484,-73.8474443297113,0101000020E61000009A5224873C7652C0A79459DE4F684440
120973722,Alteration,NO WORK APPLICATION. CHANGE TO EXISTING USE AND OCCUPANCY.,OTHERS,Assembly: Other,Eating & Drinking,Other,2,2,7300,7300,2,2,0,0,0,2014-01-06,2014-06-24,C- CO,2,Complete,06/24/2014 12:00:00 AM,02/09/2012,02/09/2012,05/23/2012,2012-07-03,07/03/2012,06/24/2014,614,NINTH AVENUE,614 NINTH AVENUE,1024979,1010340063,Manhattan,614,9 AVENUE,614 9 AVENUE,1024979,1010340063,1,104,MN15,121,02,03,,,false,,BBL geosupport,,40.7593858674354,-73.9915297672621,0101000020E6100000ABD94439757F52C004D75C8E33614440
321377844,Alteration,IT IS PROPOSED TO ADD A NEW DANCE STUDIO TO THE FOURTH FLOOR AND TERRACE TO THE ROOF AS SHOWN ON PLANS.,OTHERS,Assembly: Other,Assembly: Other,Other,5,5,30868,31930,,,,,,,,,,In progress,07/10/2018 12:00:00 AM,06/02/2016,06/02/2016,07/10/2018,,,,3,LAFAYETTE AVENUE,3 LAFAYETTE AVENUE,3059169,3021070001,Brooklyn,3,LAFAYETTE AVENUE,3 LAFAYETTE AVENUE,3059169,3021070001,3,302,BK68,33,15,35,,,false,,BBL geosupport,,40.6870289410626,-73.9788924876491,0101000020E61000002E30AD2CA67E52C074A27890F0574440
321381438,Alteration,"FILING ALT 1 ' NO WORK' APPLICATION TO LIST ALL LEGAL OCCUPANCY USE AS PER PLANS FILED HEREWITH.JOB WAS PREVIOUSLY FILED, APPROVE, PERMITTED AND SIGNED OFF UNDER APPLICATION #300429542.",OTHERS,Assembly: Other,Leisure & Entertainment,Other,2,2,13613,13613,,,,,,2017-02-01,2017-02-01,C- CO,0,Complete,02/01/2017 12:00:00 AM,05/26/2016,05/26/2016,06/01/2016,2016-06-06,06/06/2016,02/01/2017,710,SHORE BLVD,710 SHORE BLVD,3246355,3087440001,Brooklyn,702,SHORE BOULEVARD,702 SHORE BOULEVARD,3246355,3087440001,3,315,BK17,612,22,48,,,false,,BBL geosupport,,40.5814252923891,-73.9476781974059,0101000020E6100000693F74C2A67C52C06EF0DB246C4A4440
410204185,Alteration,OBTAIN NEW C.O. FOR CHURCH ON 1ST FLOOR AND RESIDENCE ON SECOND FLOOR,OTHERS,Residential,Assembly: Other,Residential,2,2,1900,1900,2,1,-1,-1,0,2011-04-07,2011-04-07,C- CO,1,Complete,04/07/2011 12:00:00 AM,12/16/2008,12/16/2008,12/17/2009,2010-01-11,01/20/2010,04/07/2011,107-23,ATLANTIC AVENUE,107-23 ATLANTIC AVENUE,4195408,4093140033,Queens,107-23,ATLANTIC AVENUE,107-23 ATLANTIC AVENUE,4195408,4093140033,4,409,QN54,12601,27,32,,,false,,BBL geosupport,,40.691547521372,-73.8379449889086,0101000020E610000067CD04E4A07552C01EF611A184584440
321685146,Alteration,"APPLICATION FILED TO CONVERT EX. JUNK SHOP (U.G._) TO MUSIC STUDIO & FENCING STUDIO (U.G.9). GENERAL CONSTRUCTION, PLUMBING, & MECHANICAL WORK AS PER PLANS FILED HEREWITH.",OTHERS,"Industrial, Storage & Utilities",Assembly: Other,Other,2,2,11757,11757,,,,,,,,,,In progress (last plan disapproved),11/22/2017 12:00:00 AM,11/14/2017,11/14/2017,,,,,600,DEGRAW STREET,600 DEGRAW STREET,3006988,3004270012,Brooklyn,600,DEGRAW STREET,600 DEGRAW STREET,3006988,3004270012,3,306,BK37,119,13,33,,,false,,BBL geosupport,,40.6792178619633,-73.9841747206904,0101000020E610000094BAF7B7FC7E52C0E9FE639CF0564440
122984351,Alteration,APPLICATION IS FILED TO INCREASE THE NUMBER OF PEOPLE ON THE ON 3RD AND 4TH FLOORS AND TO CHANGE THE ZONING USE GROUP FROM GROUP 6 TO GROUP 9. NO CHANGE TO EGRESS PROPOSED UNDER THIS APPLICATION.,OTHERS,Assembly: Other,Eating & Drinking,Other,4,4,14400,14400,,,,,,,,,,Withdrawn,03/10/2017 12:00:00 AM,03/03/2017,03/03/2017,,,,,541,6 AVENUE,541 6 AVENUE,1014528,1007900037,Manhattan,541,AVENUE OF THE AMERICAS,541 AVENUE OF THE AMERICAS,1014528,1007900037,1,104,MN13,81,02,03,,,false,,BBL geosupport,,40.7379086208213,-73.9968469632825,0101000020E6100000909A3457CC7F52C09AEE28CA735E4440
121960431,Alteration,EXTENSION OF EXISTING BUILDING CONVERSION TO COMMUNITY FACILITY. COMPLIANCE WITH 1968 CODE IS REQUIRED.,OTHERS,Residential,Assembly: Other,Residential,4,4,4451,6110,17,1,-16,0,,,,,,Permit issued,03/27/2018 12:00:00 AM,03/26/2014,03/27/2014,01/28/2016,2016-12-29,03/17/2017,,46,EDGECOMBE AVE,46 EDGECOMBE AVE,1059488,1019600063,Manhattan,46,EDGECOMBE AVENUE,46 EDGECOMBE AVENUE,1059488,1019600063,1,110,MN03,22102,05,09,,,false,,BBL geosupport,,40.81818020325,-73.9467928100641,0101000020E61000000DD4DE40987C52C0C098FF20BA684440
520208392,Alteration,CHANGE OF USE OF EXISTING MIX USE BUILDING. NEW URGENT CARE MEDICAL OFFICE. INTERIOR FIT-OUT AND MEP FILED UNDER SEPARATE APPLICATION.,OTHERS,Assembly: Other,Commercial,Other,2,2,8953,8953,,,,,,2016-06-09,2016-06-17,C- CO,0,Complete,06/17/2016 12:00:00 AM,09/22/2014,09/22/2014,11/26/2014,2014-12-02,01/02/2015,06/17/2016,2187,RICHMOND AVENUE,2187 RICHMOND AVENUE,5037445,5023600035,Staten Island,2187,RICHMOND AVENUE,2187 RICHMOND AVENUE,5037445,5023600035,5,502,SI05,29103,31,51,,true,false,,BBL geosupport,,40.5942165663114,-74.162455036766,0101000020E6100000C07ECFA9658A52C04186D7490F4C4440
110000141,New Building,,OTHERS,Empty Lot,Assembly: Other,Other,0,1,0,0,0,,,,,2010-09-08,2018-11-08,T- TCO,0,Complete,05/18/2010 12:00:00 AM,10/23/2007,10/23/2007,12/05/2008,2009-01-08,06/05/2009,,440,EAST 29 STREET,440 EAST 29 STREET,1087989,1009620099,Manhattan,430,EAST 29 STREET,430 EAST 29 STREET,1087989,1009627502,1,106,MN20,62,02,04,,,false,,BBL geosupport,,40.7399219819546,-73.974326487312,0101000020E61000006AA87B5D5B7E52C00F0B75C3B55E4440
220462764,Alteration,OBTAIN CERTIFICATE OF OCCUPANCY FOR CHANGE OF USE  NO WORK PERMIT TO BE OBTAINED,OTHERS,Retail,Assembly: Other,Other,1,1,2842,2842,0,0,0,0,0,2015-11-05,2015-11-05,C- CO,0,Complete,11/05/2015 12:00:00 AM,06/10/2015,06/10/2015,09/02/2015,2015-09-02,09/02/2015,11/05/2015,3877,EAST TREMONT AVENUE,3877 EAST TREMONT AVENUE,2077161,2054390108,Bronx,3877,EAST TREMONT AVENUE,3877 EAST TREMONT AVENUE,2077161,2054390108,2,210,BX52,158,08,13,,,false,,BBL geosupport,,40.8234546159037,-73.8193994240333,0101000020E61000006225480A717452C0F485FAF566694440
420324508,Alteration,ALTERATION TYPE 1 FILING TO IDENTIFY THE METES AND BOUNDS OF NEW TAX LOT. NO NEW WORK (EXISTING SYNAGOGUE TO REMAIN ON LOT #6)._NOTE: ONE ZONING LOT; TWO TAX LOTS.,OTHERS,Public,Assembly: Other,Other,2,2,10635,10635,,,,,,2013-06-20,2013-06-20,C- CO,0,Complete,06/20/2013 12:00:00 AM,02/17/2011,02/22/2011,05/18/2011,2011-05-23,05/23/2011,06/20/2013,254-04,UNION TURNPIKE,254-04 UNION TURNPIKE,4177507,4086910006,Queens,254-04,UNION TURNPIKE,254-04 UNION TURNPIKE,4177507,4086910006,4,413,QN44,157902,26,23,,,false,,BBL geosupport,,40.7442885567299,-73.7164469991148,0101000020E6100000FCA08344DA6D52C095F8F0D8445F4440
121188115,Alteration,NO-WORK APPLICATION TO SUBDIVIDE TAX LOT 18. ISSUE NEW C OF O,OTHERS,Public,Assembly: Other,Other,1,1,19120,19120,,,,,,,,,,In progress (last plan disapproved),11/27/2018 12:00:00 AM,04/02/2018,04/02/2018,,,,,14,WEST 118TH STREET,14 WEST 118TH STREET,1051435,1016010018,Manhattan,14,WEST 118 STREET,14 WEST 118 STREET,1051435,1016010018,1,110,MN11,190,03,09,,,false,,BBL geosupport,,40.8022238607048,-73.9470467081948,0101000020E6100000CEDECB699C7C52C021E67E45AF664440
123277621,Alteration,APPLICATION TO CHANGE THE OCCUPANCY ON THE 1ST FLOOR FROM COMMERCIAL TO PHYSICAL CULTURAL ESTABLISHMENT. MINOR CHANGES TO THE LAYOUT. NEW CERTIFICATE OF OCCUPANCY REQUESTED. NO CHANGES TO EXISTING EXITS ON EGRESS,OTHERS,Commercial,Assembly: Other,Other,5,5,11400,11400,1,1,0,0,,,,,,In progress (last plan disapproved),12/08/2017 12:00:00 AM,10/31/2017,11/17/2017,,,,,57,LEONARD STREET,57 LEONARD STREET,1001972,1001770005,Manhattan,57,LEONARD STREET,57 LEONARD STREET,1001972,1001770005,1,101,MN24,33,02,01,,,false,,BBL geosupport,,40.7180380926547,-74.0060526722982,0101000020E6100000BD64BF2A638052C0F79D16ACE85B4440
220525251,Alteration,EXISTING 3 STORY FRAME. INTERIOR RENOVATION & PLUMBING WORK AS PER PLAN TO CONVERT 2ND & 3RD FLOOR AS RESIDENTIAL.,OTHERS,Assembly: Other,Residential: Multi-Family,Residential,3,3,2327,2790,0,2,2,0,,,,,,In progress (last plan disapproved),12/27/2018 12:00:00 AM,12/14/2018,12/14/2018,,,,,786,EAST 163 STREET,786 EAST 163 STREET,2004812,2026680024,Bronx,786,EAST 163 STREET,786 EAST 163 STREET,2004812,2026680024,2,203,BX35,133,08,17,,,false,,BBL geosupport,,40.8223998829478,-73.9028560128567,0101000020E6100000DA0D9664C87952C062BF3C6644694440
320491794,Alteration,CHANGE EXISTING USE IN CELLAR AND FIRST FLOOR TO HOUSE OF WORSHIP. INSTALL A HANDICAPP RAMP AT REAR YARD FIRST FLOOR. MODIFICATIONS TO EXISTING PLUMBING SYSTEMS INCORPORATING HADICAPPED ACCESSIBILITY.  OBTAIN A NEW CERTIFICATE OF OCCUPANCY.,OTHERS,Public,Assembly: Other,Other,1,1,7273,7273,,,,,,,,,,Withdrawn,02/06/2013 12:00:00 AM,06/11/2012,06/11/2012,,,,,301,SEA BREEZE AVENUE,301 SEA BREEZE AVENUE,3196592,3072800089,Brooklyn,301,SEA BREEZE AVENUE,301 SEA BREEZE AVENUE,3196592,3072800089,3,313,BK23,35602,21,48,,,true,,BBL geosupport,,40.5762018695917,-73.9718681630776,0101000020E61000004B1C8616337E52C028E59CFBC0494440
520038673,Alteration,APPLICATION IS FILED TO ENLARGE ACCESSORY STRUCTURE AND ATTACH TO MAIN BUILDING. SEE BSA APPROVAL FOR MIKVAH AND SYNAGOGUE.  NEW CERTIFICATE OF OCCUPANCY TO BE ISSUED.,OTHERS,Garage/Miscellaneous,Assembly: Other,Other,2,2,2940,2940,1,1,0,0,,,,,,Permit issued,05/14/2018 12:00:00 AM,06/04/2010,06/04/2010,10/01/2012,2014-05-09,08/31/2015,,44,BRUNSWICK STREET,44 BRUNSWICK STREET,5039528,5023970212,Staten Island,44,BRUNSWICK STREET,44 BRUNSWICK STREET,5039528,5023970212,5,502,SI24,27705,31,51,,,false,,BBL geosupport,,40.5840446090451,-74.1585859112388,0101000020E61000001E988545268A52C082A047F9C14A4440
302280092,Alteration,"Change the use of existing one family dwelling to community facility, house of worship, use group 4, occupancy F-1b. Enlarge building in the rear, Related plumbing construction and foundation work. Existing attic to be demolished. Obtain a new Certificate of occupancy.",OTHERS,Residential,Assembly: Other,Residential,0,2,0,0,,1,,,0,2016-03-30,2016-03-30,C- CO,1,Complete,03/30/2016 12:00:00 AM,12/18/2006,12/18/2006,01/17/2008,2008-02-13,03/10/2008,03/30/2016,1323,EAST 32 STREET,1323 EAST 32 STREET,3210433,3076680036,Brooklyn,1323,EAST 32 STREET,1323 EAST 32 STREET,3210433,3076680036,3,318,BK58,746,22,45,,,false,,BBL geosupport,,40.6192319775348,-73.9431906569896,0101000020E6100000706A583C5D7C52C0191352FE424F4440
320150643,Alteration,"HEREWITH THIS APPLICATION IS BEING SUBMITTED FOR A PROPOSED INTERIOR ALTERATION AND AMENDMENT OF C OF O, FOR AN AMBULATORY DIAGNOSTIC OR TREATMENT HEALTH CARE FACILITY FOR PORTION OF BUILDING FRONTING N.9TH. ZONING USE GROUP 4A ON THE FIRST FLOOR.",OTHERS,Assembly: Other,Commercial,Other,1,1,96120,96120,0,0,0,0,,,,,,Permit issued,12/14/2010 12:00:00 AM,04/28/2010,04/28/2010,09/13/2010,2010-09-14,09/16/2010,,184,NORTH 10 STREET,184 NORTH 10 STREET,3061702,3023050018,Brooklyn,184,NORTH 10 STREET,184 NORTH 10 STREET,3061702,3023050018,3,301,BK73,517,14,33,,,true,,BBL geosupport,,40.7186079321004,-73.9552992219458,0101000020E6100000B309599F237D52C03E823F58FB5B4440
321050063,Alteration,VERTICAL ENLARGEMENT TO EXISTING 2 STORY BUILDING. 6 STORES AND PHYSICAL CULTURE ESTABLISHMENT,OTHERS,Educational,Assembly: Other,Other,2,3,17000,24000,0,0,0,0,0,2016-12-09,2017-10-23,C- CO,0,Complete,10/23/2017 12:00:00 AM,03/19/2015,03/19/2015,07/07/2015,2015-10-06,02/03/2016,10/23/2017,1413,FULTON STREET,1413 FULTON STREET,3053469,3018540052,Brooklyn,1413,FULTON STREET,1413 FULTON STREET,3053469,3018540052,3,303,BK75,269,13,36,,,false,,BBL geosupport,,40.6803486483669,-73.9444971615055,0101000020E61000002FF538A4727C52C0884E1DAA15574440
220066764,Alteration,VERTICAL ENLARGEMENT OF POOL LOCKER AREA & SERVICE BUILDING ON TOP OF EXISTING BUILDING AS PER PLANS FILED HEREWITH. AMENDED CERTIFICATE OF OCCUPANCY TO BE OBTAINED.,OTHERS,Public,Assembly: Other,Other,1,2,15656,3177,0,0,0,0,,,,,,Withdrawn,08/30/2010 12:00:00 AM,06/09/2010,06/24/2010,,,,,5521,MOSHOLU AVENUE,5521 MOSHOLU AVENUE,2084807,2058501585,Bronx,5521,MOSHOLU AVENUE,5521 MOSHOLU AVENUE,2119685,2058501585,2,208,BX22,337,10,11,,,true,,BBL geosupport,,40.9034436677576,-73.903904933252,0101000020E6100000A9C01394D97952C01166C70AA4734440
220150388,Alteration,"FILING ALT-1 FOR ENLARGEMENT TO EXISTING REAR YARD STRUCTURE LOCATED AT 5521 MOSHOLU AVE.COMMUNITY FACILITY UG 4.PUBLIC ASSEMBLY GYMNASIUM. HEIGHT NOT TO EXCEED 23'AS PER ZN 24-33(B) AND ATTACHED APPROVED DETERMINATION, DOC 01 OT,DOC02 ST, DOC 03 MH/PL",OTHERS,Public,Assembly: Other,Other,3,3,13317,16655,,,,,,2017-06-27,2018-04-26,C- CO,0,Complete,04/26/2018 12:00:00 AM,07/25/2012,07/25/2012,02/25/2013,2013-04-11,04/16/2013,04/26/2018,5521,MOSHOLU AVE,5521 MOSHOLU AVE,2119685,2058501585,Bronx,5521,MOSHOLU AVENUE,5521 MOSHOLU AVENUE,2119685,2058501585,2,208,BX22,337,10,11,,,false,,BBL geosupport,,40.9034436677576,-73.903904933252,0101000020E6100000A9C01394D97952C01166C70AA4734440
420601735,New Building,PROPOSED 3 STORY + CELLAR COMMUNITY FACILITY BUILDING,OTHERS,Empty Lot,Assembly: Other,Other,0,3,0,9084,0,,,,,2015-07-29,2015-07-30,C- CO,0,Complete,07/30/2015 12:00:00 AM,08/03/2012,08/03/2012,12/27/2012,2013-07-08,05/05/2014,07/30/2015,49-03,69 STREET,49-03 69 STREET,4538523,4024350010,Queens,49-01,69 STREET,49-01 69 STREET,4000000,4024350010,4,402,QN50,489,24,30,,,false,,BBL geosupport,,40.7374842442318,-73.8956567743403,0101000020E6100000E08ECA70527952C039253BE2655E4440
320593167,Alteration,GUT RENOVATION AND CONVERSION OF EXISTING CHURCH BROWNSTONE BUILDING TO A ONE-FAMILY RESIDENTIAL OCCUPANCY.,1-2-3 FAMILY,Assembly: Other,Residential: 1 & 2 Family,Residential,3,3,2880,2880,1,1,0,0,,,,,,In progress,04/09/2014 12:00:00 AM,12/05/2013,12/06/2013,04/09/2014,,,,285,KINGSTON AVENUE,285 KINGSTON AVENUE,3032806,3012650007,Brooklyn,285,KINGSTON AVENUE,285 KINGSTON AVENUE,3032806,3012650007,3,308,BK61,337,17,35,,,false,,BBL geosupport,,40.6699649046896,-73.9418771438655,0101000020E6100000237012B7477C52C0098EF568C1554440
121468321,Alteration,FILING TO OBTAIN A NEW CERTIFICATE OF OCCUPANCY TO REFLECT NEW OCCUPANCIES. NO WORK WILL BE PERFORMED UNDER THIS APPLICATION.,OTHERS,Assembly: Other,Eating & Drinking,Other,5,5,38366,38366,,,,,,2016-03-25,2017-06-15,T- TCO,0,Complete,02/28/2013 12:00:00 AM,12/26/2012,12/26/2012,02/12/2013,2013-02-28,02/28/2013,,250,EAST 79TH STREET,250 EAST 79TH STREET,1044191,1014330127,Manhattan,250,EAST 79 STREET,250 EAST 79 STREET,1044191,1014330127,1,108,MN31,134,02,04,,,false,,BBL geosupport,,40.7732314132868,-73.9555456450562,0101000020E61000007FD6EBA8277D52C03F27383FF9624440
220390226,Alteration,ALTERATION 1 APPLICATION FOR CHANGING OCCUPANCY USE AND OBTAINING NEW CERTIFICATE OF OCCUPANCY,OTHERS,Commercial,Assembly: Other,Other,1,1,15591,15591,,,,,,2015-03-05,2018-01-31,C- CO,0,Complete,01/31/2018 12:00:00 AM,06/26/2014,06/26/2014,01/29/2015,2015-02-02,02/02/2015,01/31/2018,3524,THIRD AVENUE,3524 THIRD AVENUE,2004222,2026100001,Bronx,3524,3 AVENUE,3524 3 AVENUE,2004222,2026100001,2,203,BX01,145,09,16,,,false,,BBL geosupport,,40.8312790895156,-73.9053406181306,0101000020E61000001FA7C619F17952C0BFA86B5A676A4440
123418266,Alteration,FILING HEREWITH FOR ALTERATION TYPE1 FOR CHANGE OF USE IN CELLAR AND 1ST FLOOR AS PER PLANS SUBMITTED HEREWITH.,OTHERS,Commercial,Assembly: Other,Other,9,9,24500,24500,,,,,,,,,,In progress,11/14/2018 12:00:00 AM,11/07/2018,11/07/2018,,,,,435,HUDSON ST,435 HUDSON ST,1010402,1006020068,Manhattan,423,HUDSON STREET,423 HUDSON STREET,1010402,1006020068,1,102,MN23,69,02,03,,,false,,BBL geosupport,,40.7306249532172,-74.0071730026901,0101000020E6100000F7FDC085758052C0CCDA531E855D4440
410015558,Alteration,Renovation of existing Catering Hall in conjunction with adjacent first floor building(124-14 101 Ave.(This application will correct the occupancy group on the C. of O.# 402038102 from commercial to existing F-4). New Certificate of Occupancy to be obtain.,OTHERS,Commercial,Assembly: Other,Other,0,2,0,0,,1,,,0,2013-01-15,2013-06-03,C- CO,1,Complete,06/03/2013 12:00:00 AM,10/12/2007,10/16/2007,05/09/2008,2008-05-22,05/22/2008,06/03/2013,124-12,101 AVENUE,124-12 101 AVENUE,4200739,4094910006,Queens,124-12,101 AVENUE,124-12 101 AVENUE,4200739,4094910006,4,409,QN54,156,28,28,,,false,,BBL geosupport,,40.6910633686281,-73.8212196414985,0101000020E61000006CC4D3DC8E7452C056DCB3C374584440
421345146,Alteration,OBTAIN NEW CERTIFICATE OF OCCUPANCY OF EXISTING 1-STORY PARISH CENTER.  (C.O.# 420475024). WORK SCOPE ONLY REVISE USE GROUP AND TOTAL OCCUPANTS AND MINER INTERIOR RENOVATION WORK WITH INSTALLATION OF (3) LAV. IN THE DAYCARE IN THE FIRST FLOOR. NO BUILDING EXTENSION OR AREA ENLARGEMENT.,OTHERS,Assembly: Other,Assembly: Other,Other,1,1,7084,7084,,,,,,2018-06-28,2018-06-28,C- CO,0,Complete,06/28/2018 12:00:00 AM,07/07/2016,07/07/2016,07/26/2016,2016-12-06,12/08/2016,06/28/2018,32-05,PARSONS BLVD,32-05 PARSONS BLVD,4540374,4047890014,Queens,32-05,PARSONS BOULEVARD,32-05 PARSONS BOULEVARD,4540374,4047890014,4,407,QN51,1159,25,20,,,false,,BBL geosupport,,40.7691121956247,-73.8239653200926,0101000020E610000080B509D9BB7452C0DE94B74472624440
220151886,New Building,"NEW CONSTRUCTION OF HOUSE OF WORSHIP + ACADEMY WITH CELLAR + 7 FLOORS.  MASJID NUR AL ISLAM. A NON PROFIT ORGANIZATION.CERTIFICATE NUMBER EX 235444, ISSUED JUNE 22, 2004.",OTHERS,Empty Lot,Assembly: Other,Other,0,7,0,24506,0,7,7,0,,,,,,In progress (last plan disapproved),09/20/2017 12:00:00 AM,07/14/2015,07/14/2015,,,,,1051,SHERMAN AVENUE,1051 SHERMAN AVENUE,2814319,2024560058,Bronx,1051,SHERMAN AVENUE,1051 SHERMAN AVENUE,2000000,2024560058,2,204,BX14,18102,09,16,,,false,,BBL geosupport,,40.8306549415698,-73.9180479422077,0101000020E61000004FFC274CC17A52C0C526B0E6526A4440
320374171,Alteration,CONVERT NON-RESIDENTIAL BUILDING TO RESIDENTIAL USE.  ENLARGEMENT PLUS HORIZONTAL ENLARGEMENT AND VERTICAL ENLARGEMENT.,OTHERS,Assembly: Other,Residential: Multi-Family,Residential,3,7,26389,72891,0,99,99,99,0,2017-08-14,2018-01-17,C- CO,99,Complete,01/17/2018 12:00:00 AM,04/26/2012,04/30/2012,10/31/2013,2013-11-07,11/08/2013,01/17/2018,618,BUSHWICK AVENUE,618 BUSHWICK AVENUE,3425505,3031700026,Brooklyn,616,BUSHWICK AVENUE,616 BUSHWICK AVENUE,3425505,3031700026,3,304,BK78,389,14,34,,,false,true,BBL geosupport,,40.6978403540018,-73.9339307461507,0101000020E61000008FDC7685C57B52C020222DD552594440
121730412,Alteration,CHANGE OF USE AT CELLAR AND FIRST FLOOR FOR BRICK SPORT PERFORMANCE TRAINING. NO WORK PROPOSED UNDER THIS APPLICATION,OTHERS,Hotel or Dormitory,Assembly: Other,Other,9,9,83950,83950,33,33,0,0,,,,,,In progress,05/17/2016 12:00:00 AM,07/29/2013,07/29/2013,05/17/2016,,,,257,WEST 17TH STREET,257 WEST 17TH STREET,1013847,1007677502,Manhattan,257,WEST 17 STREET,257 WEST 17 STREET,1013847,1007677502,1,104,MN13,81,02,03,,,false,,BBL geosupport,,40.7415651245581,-74.0003240697626,0101000020E61000000C423F4F058052C064EA229BEB5E4440
122750399,Alteration,ALTERATION TO EXISTING EATING AND DRINKING ESTABLISHMENT WITH CABARET TO INCLUDE HORIZONTAL ENLARGEMENT AT THE 4TH FLOOR LEVEL.,OTHERS,Assembly: Other,Eating & Drinking,Other,3,3,27641,28202,,,,,,,,,,Permit issued,08/01/2017 12:00:00 AM,04/05/2016,04/05/2016,09/26/2016,2016-12-12,12/14/2016,,1604,BROADWAY,1604 BROADWAY,1024779,1010200038,Manhattan,1604,BROADWAY,1604 BROADWAY,1024779,1010200038,1,105,MN17,125,02,04,,,false,,BBL geosupport,,40.7604497972877,-73.9842850944629,0101000020E610000025AAE886FE7E52C0DCCC406B56614440
121587498,Alteration,NO WORK APPLICATION TO AMEND CERTIFICATE OF OCCUPANCY #75866.,OTHERS,Leisure & Entertainment,Assembly: Other,Other,2,2,11373,11373,,,,,,,,,,Permit issued,10/23/2017 12:00:00 AM,09/05/2013,09/05/2013,10/05/2015,2017-10-23,10/23/2017,,4140,BROADWAY,4140 BROADWAY,1063557,1021450001,Manhattan,4140,BROADWAY,4140 BROADWAY,1063557,1021450001,1,112,MN36,263,06,10,,,false,,BBL geosupport,,40.8464674771449,-73.9379060587679,0101000020E6100000384822A7067C52C086BBD90B596C4440
220446827,Alteration,"CONVERT EXISTING FACTORY INTO CHURCH. GENERAL CONSTRUCTION WORK (OT) TO PROVIDE MEANS OF EGRESS AT INTERIOR YARD,REAR EXTENSION AT 2ND FLOOR AND VARIOUS PARTITIONS CHANGES. PLUMBING WORK (PL) TO INSTALL BAPTISMAL AT ALTAR. MECHANICAL WORK (MH) FOR HVAC SYSTEM.",OTHERS,Commercial,Assembly: Other,Other,2,2,3960,4735,0,0,0,0,,,,,,In progress (last plan disapproved),04/07/2015 12:00:00 AM,03/24/2015,03/24/2015,,,,,580,MORRIS PARK AVENUE,580 MORRIS PARK AVENUE,2042664,2040210003,Bronx,580,MORRIS PARK AVENUE,580 MORRIS PARK AVENUE,2042664,2040210003,2,211,BX37,240,11,15,,,false,,BBL geosupport,,40.8434908259237,-73.8698296609277,0101000020E61000009DB1064AAB7752C0BEE8E381F76B4440
220257736,Demolition,FULL DEMOLITION OF TWO STORY STRUCTURE USING MECHANICAL MEANS.,OTHERS,Assembly: Other,Empty Lot,Other,2,0,0,0,1,0,-1,-1,0,,,,,Complete (demolition),09/24/2013 12:00:00 AM,04/26/2013,04/26/2013,04/26/2013,2013-08-13,08/13/2013,09/24/2013,611,EAST 133RD ST,611 EAST 133RD ST,2003585,2025460027,Bronx,611,EAST 133 STREET,611 EAST 133 STREET,2003585,2025460027,2,201,BX39,19,07,08,,,false,,BBL geosupport,,40.8029136050352,-73.9177808650478,0101000020E61000009B11F4EBBC7A52C0E2917DDFC5664440
104609880,Alteration,application filed for change of occupancy/use with general construction work as per plan.,OTHERS,Commercial,Assembly: Other,Other,0,2,0,0,,,,,,2010-06-23,2013-02-22,C- CO,0,Complete,02/22/2013 12:00:00 AM,11/20/2006,11/20/2006,11/22/2006,2006-12-11,12/11/2006,02/22/2013,127,EAST 23 STREET,127 EAST 23 STREET,1018039,1008790015,Manhattan,127,EAST 23 STREET,127 EAST 23 STREET,1018039,1008790015,1,105,MN21,68,02,02,,,false,,BBL geosupport,,40.7399079737248,-73.9849163489273,0101000020E610000013FC94DE087F52C04E99F24DB55E4440
320548494,Alteration,1. PROPOSED CHURCH IN EXISTING ONE STORY BUILDING  2. NEW PLUMBING WORK  3. NEW MECHANICAL WORK  4. NEW STRUCTURAL WORK  5. REPAIR EXTERIOR WALLS  6. INTERIOR RENOVATION,OTHERS,Commercial,Assembly: Other,Other,1,1,10000,10000,,,,,,,,,,Permit issued,09/27/2018 12:00:00 AM,08/24/2012,08/24/2012,11/05/2012,2013-09-04,10/31/2014,,471,UTICA AVE,471 UTICA AVE,3099218,3045910063,Brooklyn,471,UTICA AVENUE,471 UTICA AVENUE,3099218,3045910063,3,317,BK60,880,17,41,,,false,,BBL geosupport,,40.6618446393497,-73.9311039685654,0101000020E6100000818A1935977B52C01C853C53B7544440
